Incident_ID,City,Crime_Type,Weapon,Victim_Gender,Suspect_Gender,Arrest_Made,Date,Time
355,Delhi,Assault,Knife,Male,Female,No,15-01-2018,6.00 PM
356,Bengaluru,Fraud,Other,Female,Male,Yes,15-01-2018,7.00 PM
357,Chennai,Theft,Knife,Female,Female,No,15-01-2018,8.00 PM
358,Kolkata,Assault,Knife,Female,Female,No,15-01-2018,9.00 PM
359,Mumbai,Fraud,Gun,Male,Female,Yes,15-01-2018,10.00 PM
360,Kolkata,Fraud,Other,Female,Male,No,15-01-2018,11.00 PM
361,Chennai,Fraud,None,Male,Unknown,Yes,16-01-2018,12.00 AM
362,Chennai,Robbery,Knife,Male,Female,No,16-01-2018,1.00 AM
363,Chennai,Murder,Gun,Male,Male,Yes,16-01-2018,2.00 AM
364,Kolkata,Theft,Other,Female,Male,Yes,16-01-2018,3.00 AM
365,Chennai,Murder,Knife,Female,Unknown,No,16-01-2018,4.00 AM
366,Kolkata,Murder,None,Female,Female,Yes,16-01-2018,5.00 AM
367,Chennai,Murder,Other,Female,Male,No,16-01-2018,6.00 AM
368,Bengaluru,Fraud,Other,Female,Male,Yes,16-01-2018,7.00 AM
369,Chennai,Murder,Gun,Female,Male,Yes,16-01-2018,8.00 AM
370,Kolkata,Robbery,Knife,Male,Unknown,No,16-01-2018,9.00 AM
371,Delhi,Assault,Knife,Male,Female,No,16-01-2018,10.00 AM
372,Chennai,Fraud,Other,Female,Male,No,16-01-2018,11.00 AM
373,Delhi,Theft,Knife,Female,Male,Yes,16-01-2018,12.00 PM
374,Bengaluru,Assault,Other,Female,Male,No,16-01-2018,1.00 PM
375,Mumbai,Assault,None,Male,Male,Yes,16-01-2018,2.00 PM
376,Bengaluru,Assault,Gun,Female,Female,No,16-01-2018,3.00 PM
377,Chennai,Murder,Knife,Male,Female,No,16-01-2018,4.00 PM
378,Delhi,Murder,Knife,Female,Male,No,16-01-2018,5.00 PM
379,Delhi,Fraud,Gun,Male,Male,No,16-01-2018,6.00 PM
380,Kolkata,Murder,None,Male,Male,No,16-01-2018,7.00 PM
381,Delhi,Murder,None,Female,Unknown,Yes,16-01-2018,8.00 PM
382,Kolkata,Murder,None,Male,Unknown,Yes,16-01-2018,9.00 PM
383,Mumbai,Fraud,None,Male,Unknown,No,16-01-2018,10.00 PM
384,Chennai,Fraud,None,Male,Male,No,16-01-2018,11.00 PM
385,Kolkata,Robbery,Other,Male,Unknown,No,17-01-2018,12.00 AM
386,Mumbai,Robbery,Knife,Female,Female,Yes,17-01-2018,1.00 AM
387,Delhi,Robbery,Knife,Male,Unknown,Yes,17-01-2018,2.00 AM
388,Delhi,Robbery,Knife,Male,Male,No,17-01-2018,3.00 AM
389,Mumbai,Assault,Other,Male,Female,Yes,17-01-2018,4.00 AM
390,Delhi,Assault,Gun,Female,Male,Yes,17-01-2018,5.00 AM
391,Mumbai,Robbery,None,Female,Female,No,17-01-2018,6.00 AM
392,Kolkata,Robbery,Gun,Male,Unknown,Yes,17-01-2018,7.00 AM
393,Kolkata,Theft,None,Female,Unknown,Yes,17-01-2018,8.00 AM
394,Mumbai,Assault,None,Female,Female,Yes,17-01-2018,9.00 AM
395,Kolkata,Theft,Gun,Female,Female,Yes,17-01-2018,10.00 AM
396,Kolkata,Theft,Knife,Female,Male,No,17-01-2018,11.00 AM
397,Kolkata,Murder,Other,Female,Female,Yes,17-01-2018,12.00 PM
398,Bengaluru,Fraud,Gun,Female,Male,Yes,17-01-2018,1.00 PM
399,Chennai,Assault,Knife,Female,Female,Yes,17-01-2018,2.00 PM
400,Delhi,Robbery,None,Male,Female,No,17-01-2018,3.00 PM
401,Bengaluru,Robbery,Knife,Male,Unknown,No,17-01-2018,4.00 PM
402,Kolkata,Fraud,None,Male,Unknown,No,17-01-2018,5.00 PM
403,Mumbai,Assault,None,Female,Male,No,17-01-2018,6.00 PM
404,Kolkata,Robbery,Knife,Male,Male,No,17-01-2018,7.00 PM
405,Chennai,Robbery,None,Female,Male,No,17-01-2018,8.00 PM
406,Kolkata,Murder,Other,Female,Female,No,17-01-2018,9.00 PM
407,Mumbai,Theft,Knife,Male,Female,Yes,17-01-2018,10.00 PM
408,Chennai,Robbery,Gun,Male,Male,Yes,17-01-2018,11.00 PM
409,Kolkata,Assault,None,Male,Female,Yes,18-01-2018,12.00 AM
410,Chennai,Fraud,None,Male,Unknown,Yes,18-01-2018,1.00 AM
411,Delhi,Murder,Other,Female,Female,No,18-01-2018,2.00 AM
412,Delhi,Assault,Other,Male,Unknown,Yes,18-01-2018,3.00 AM
413,Kolkata,Murder,Gun,Male,Male,Yes,18-01-2018,4.00 AM
414,Chennai,Theft,None,Female,Female,No,18-01-2018,5.00 AM
415,Mumbai,Robbery,Gun,Female,Male,Yes,18-01-2018,6.00 AM
416,Kolkata,Assault,Gun,Female,Unknown,No,18-01-2018,7.00 AM
417,Delhi,Fraud,None,Female,Male,No,18-01-2018,8.00 AM
418,Delhi,Theft,Gun,Female,Unknown,Yes,18-01-2018,9.00 AM
419,Kolkata,Theft,Gun,Male,Unknown,Yes,18-01-2018,10.00 AM
420,Chennai,Murder,Other,Male,Male,No,18-01-2018,11.00 AM
421,Delhi,Theft,Other,Female,Unknown,Yes,18-01-2018,12.00 PM
422,Chennai,Assault,Gun,Male,Male,No,18-01-2018,1.00 PM
423,Delhi,Murder,None,Female,Male,Yes,18-01-2018,2.00 PM
424,Delhi,Theft,Other,Male,Male,Yes,18-01-2018,3.00 PM
425,Bengaluru,Fraud,Gun,Male,Unknown,Yes,18-01-2018,4.00 PM
426,Delhi,Assault,Knife,Male,Unknown,No,18-01-2018,5.00 PM
427,Mumbai,Fraud,Knife,Male,Female,No,18-01-2018,6.00 PM
428,Kolkata,Fraud,Gun,Male,Male,Yes,18-01-2018,7.00 PM
429,Kolkata,Murder,Knife,Female,Male,Yes,18-01-2018,8.00 PM
430,Chennai,Robbery,Other,Male,Male,No,18-01-2018,9.00 PM
431,Delhi,Murder,None,Male,Male,No,18-01-2018,10.00 PM
432,Mumbai,Assault,Gun,Male,Male,No,18-01-2018,11.00 PM
433,Chennai,Assault,Other,Male,Male,No,19-01-2018,12.00 AM
434,Bengaluru,Murder,None,Female,Male,Yes,19-01-2018,1.00 AM
435,Chennai,Robbery,Knife,Female,Female,No,19-01-2018,2.00 AM
436,Chennai,Murder,Knife,Female,Female,No,19-01-2018,3.00 AM
437,Delhi,Assault,Knife,Male,Male,No,19-01-2018,4.00 AM
438,Bengaluru,Robbery,Knife,Female,Male,No,19-01-2018,5.00 AM
439,Chennai,Assault,Other,Female,Female,Yes,19-01-2018,6.00 AM
440,Mumbai,Robbery,Other,Female,Female,Yes,19-01-2018,7.00 AM
441,Mumbai,Robbery,None,Female,Male,Yes,19-01-2018,8.00 AM
442,Kolkata,Murder,Gun,Male,Male,No,19-01-2018,9.00 AM
443,Bengaluru,Murder,None,Male,Female,No,19-01-2018,10.00 AM
444,Bengaluru,Murder,Gun,Male,Female,Yes,19-01-2018,11.00 AM
445,Kolkata,Robbery,Knife,Male,Male,Yes,19-01-2018,12.00 PM
446,Chennai,Robbery,Knife,Female,Female,No,19-01-2018,1.00 PM
447,Bengaluru,Assault,Knife,Male,Male,No,19-01-2018,2.00 PM
448,Mumbai,Fraud,Knife,Male,Unknown,Yes,19-01-2018,3.00 PM
449,Mumbai,Murder,Other,Male,Male,No,19-01-2018,4.00 PM
450,Delhi,Assault,None,Female,Male,Yes,19-01-2018,5.00 PM
451,Bengaluru,Assault,Gun,Female,Male,No,19-01-2018,6.00 PM
452,Chennai,Theft,Gun,Female,Female,Yes,19-01-2018,7.00 PM
453,Kolkata,Murder,Other,Male,Male,No,19-01-2018,8.00 PM
454,Kolkata,Assault,Knife,Male,Male,No,19-01-2018,9.00 PM
455,Chennai,Theft,None,Male,Female,No,19-01-2018,10.00 PM
456,Delhi,Murder,Knife,Male,Unknown,Yes,19-01-2018,11.00 PM
457,Kolkata,Robbery,Other,Female,Unknown,No,20-01-2018,12.00 AM
458,Bengaluru,Theft,Gun,Male,Female,No,20-01-2018,1.00 AM
459,Delhi,Robbery,Other,Female,Male,No,20-01-2018,2.00 AM
460,Bengaluru,Fraud,Gun,Female,Unknown,Yes,20-01-2018,3.00 AM
461,Mumbai,Fraud,None,Male,Unknown,No,20-01-2018,4.00 AM
462,Delhi,Fraud,Gun,Female,Female,Yes,20-01-2018,5.00 AM
463,Kolkata,Fraud,None,Male,Unknown,No,20-01-2018,6.00 AM
464,Delhi,Assault,Knife,Male,Unknown,Yes,20-01-2018,7.00 AM
465,Delhi,Fraud,Knife,Male,Female,Yes,20-01-2018,8.00 AM
466,Delhi,Assault,Other,Male,Unknown,No,20-01-2018,9.00 AM
467,Delhi,Assault,None,Female,Male,Yes,20-01-2018,10.00 AM
468,Bengaluru,Murder,Knife,Female,Female,No,20-01-2018,11.00 AM
469,Mumbai,Assault,None,Male,Male,No,20-01-2018,12.00 PM
470,Chennai,Assault,Knife,Female,Male,No,20-01-2018,1.00 PM
471,Delhi,Fraud,Knife,Female,Female,No,20-01-2018,2.00 PM
472,Kolkata,Assault,Gun,Female,Unknown,Yes,20-01-2018,3.00 PM
473,Delhi,Robbery,Other,Male,Female,Yes,20-01-2018,4.00 PM
474,Kolkata,Fraud,Gun,Male,Unknown,Yes,20-01-2018,5.00 PM
475,Bengaluru,Theft,None,Male,Male,Yes,20-01-2018,6.00 PM
476,Kolkata,Fraud,Knife,Female,Unknown,Yes,20-01-2018,7.00 PM
477,Chennai,Assault,Other,Male,Male,No,20-01-2018,8.00 PM
478,Mumbai,Robbery,Knife,Male,Male,No,20-01-2018,9.00 PM
479,Kolkata,Fraud,Knife,Male,Male,Yes,20-01-2018,10.00 PM
480,Kolkata,Robbery,Gun,Male,Female,Yes,20-01-2018,11.00 PM
481,Mumbai,Theft,None,Male,Unknown,No,21-01-2018,12.00 AM
482,Chennai,Theft,Other,Male,Unknown,Yes,21-01-2018,1.00 AM
483,Delhi,Murder,Other,Female,Unknown,Yes,21-01-2018,2.00 AM
484,Kolkata,Murder,Other,Male,Male,Yes,21-01-2018,3.00 AM
485,Mumbai,Fraud,None,Female,Female,Yes,21-01-2018,4.00 AM
486,Bengaluru,Murder,Other,Male,Unknown,No,21-01-2018,5.00 AM
487,Mumbai,Robbery,None,Female,Unknown,No,21-01-2018,6.00 AM
488,Bengaluru,Murder,Other,Female,Female,Yes,21-01-2018,7.00 AM
489,Chennai,Robbery,Knife,Female,Unknown,No,21-01-2018,8.00 AM
490,Delhi,Murder,None,Male,Female,Yes,21-01-2018,9.00 AM
491,Mumbai,Murder,Gun,Male,Female,No,21-01-2018,10.00 AM
492,Kolkata,Murder,Other,Female,Unknown,Yes,21-01-2018,11.00 AM
493,Chennai,Assault,Gun,Female,Female,No,21-01-2018,12.00 PM
494,Mumbai,Assault,None,Male,Female,No,21-01-2018,1.00 PM
495,Kolkata,Murder,Knife,Male,Unknown,No,21-01-2018,2.00 PM
496,Mumbai,Robbery,Gun,Male,Male,Yes,21-01-2018,3.00 PM
497,Bengaluru,Fraud,Gun,Female,Unknown,No,21-01-2018,4.00 PM
498,Mumbai,Theft,Knife,Female,Unknown,No,21-01-2018,5.00 PM
499,Mumbai,Assault,Knife,Female,Male,Yes,21-01-2018,6.00 PM
500,Mumbai,Murder,None,Female,Female,Yes,21-01-2018,7.00 PM
501,Chennai,Theft,Other,Female,Unknown,Yes,21-01-2018,8.00 PM
502,Mumbai,Assault,Gun,Male,Male,Yes,21-01-2018,9.00 PM
503,Kolkata,Fraud,Gun,Female,Male,Yes,21-01-2018,10.00 PM
504,Bengaluru,Robbery,None,Female,Unknown,No,21-01-2018,11.00 PM
505,Bengaluru,Murder,Other,Male,Unknown,Yes,22-01-2018,12.00 AM
506,Mumbai,Fraud,None,Male,Male,Yes,22-01-2018,1.00 AM
507,Chennai,Assault,Gun,Male,Unknown,No,22-01-2018,2.00 AM
508,Chennai,Murder,Gun,Female,Male,Yes,22-01-2018,3.00 AM
509,Kolkata,Theft,Knife,Male,Unknown,Yes,22-01-2018,4.00 AM
510,Mumbai,Robbery,Knife,Female,Male,No,22-01-2018,5.00 AM
511,Bengaluru,Assault,Other,Male,Unknown,No,22-01-2018,6.00 AM
512,Chennai,Robbery,Gun,Female,Unknown,Yes,22-01-2018,7.00 AM
513,Mumbai,Murder,Gun,Female,Unknown,Yes,22-01-2018,8.00 AM
514,Chennai,Fraud,Knife,Male,Female,No,22-01-2018,9.00 AM
515,Chennai,Robbery,None,Female,Unknown,Yes,22-01-2018,10.00 AM
516,Bengaluru,Theft,None,Male,Male,No,22-01-2018,11.00 AM
517,Delhi,Assault,Gun,Female,Male,No,22-01-2018,12.00 PM
518,Kolkata,Theft,Gun,Female,Female,No,22-01-2018,1.00 PM
519,Kolkata,Robbery,Other,Female,Female,Yes,22-01-2018,2.00 PM
520,Bengaluru,Fraud,Other,Male,Female,Yes,22-01-2018,3.00 PM
521,Chennai,Fraud,Knife,Female,Unknown,Yes,22-01-2018,4.00 PM
522,Mumbai,Theft,Gun,Male,Unknown,No,22-01-2018,5.00 PM
523,Chennai,Murder,None,Female,Male,Yes,22-01-2018,6.00 PM
524,Bengaluru,Murder,Other,Female,Male,Yes,22-01-2018,7.00 PM
525,Kolkata,Fraud,Knife,Male,Unknown,No,22-01-2018,8.00 PM
526,Chennai,Theft,Knife,Male,Male,Yes,22-01-2018,9.00 PM
527,Kolkata,Theft,None,Female,Unknown,Yes,22-01-2018,10.00 PM
528,Mumbai,Theft,Other,Female,Female,No,22-01-2018,11.00 PM
529,Kolkata,Robbery,None,Female,Unknown,No,23-01-2018,12.00 AM
530,Kolkata,Murder,Knife,Female,Unknown,No,23-01-2018,1.00 AM
531,Delhi,Murder,Gun,Female,Unknown,Yes,23-01-2018,2.00 AM
532,Delhi,Robbery,None,Female,Male,Yes,23-01-2018,3.00 AM
533,Delhi,Assault,Knife,Male,Unknown,Yes,23-01-2018,4.00 AM
534,Kolkata,Robbery,Gun,Female,Unknown,No,23-01-2018,5.00 AM
535,Bengaluru,Theft,Gun,Male,Unknown,Yes,23-01-2018,6.00 AM
536,Kolkata,Robbery,Other,Female,Female,Yes,23-01-2018,7.00 AM
537,Bengaluru,Theft,Other,Female,Unknown,Yes,23-01-2018,8.00 AM
538,Bengaluru,Fraud,Knife,Male,Unknown,No,23-01-2018,9.00 AM
539,Delhi,Theft,None,Female,Unknown,Yes,23-01-2018,10.00 AM
540,Chennai,Murder,Gun,Female,Male,No,23-01-2018,11.00 AM
541,Mumbai,Robbery,Other,Male,Female,Yes,23-01-2018,12.00 PM
542,Delhi,Theft,Other,Female,Female,No,23-01-2018,1.00 PM
543,Delhi,Assault,None,Male,Unknown,No,23-01-2018,2.00 PM
544,Chennai,Fraud,Other,Female,Unknown,Yes,23-01-2018,3.00 PM
545,Mumbai,Assault,Knife,Female,Male,Yes,23-01-2018,4.00 PM
546,Kolkata,Assault,None,Male,Unknown,No,23-01-2018,5.00 PM
547,Kolkata,Assault,Gun,Male,Male,No,23-01-2018,6.00 PM
548,Delhi,Fraud,Knife,Female,Unknown,Yes,23-01-2018,7.00 PM
549,Mumbai,Fraud,Gun,Male,Male,No,23-01-2018,8.00 PM
550,Delhi,Fraud,Gun,Male,Female,No,23-01-2018,9.00 PM
551,Bengaluru,Fraud,Other,Male,Unknown,No,23-01-2018,10.00 PM
552,Delhi,Assault,Knife,Female,Male,Yes,23-01-2018,11.00 PM
553,Delhi,Murder,Knife,Male,Male,No,24-01-2018,12.00 AM
554,Kolkata,Murder,None,Male,Unknown,Yes,24-01-2018,1.00 AM
555,Kolkata,Fraud,Knife,Male,Male,Yes,24-01-2018,2.00 AM
556,Kolkata,Robbery,None,Male,Unknown,Yes,24-01-2018,3.00 AM
557,Bengaluru,Theft,Knife,Male,Unknown,No,24-01-2018,4.00 AM
558,Kolkata,Robbery,Gun,Female,Male,No,24-01-2018,5.00 AM
559,Mumbai,Robbery,None,Female,Male,No,24-01-2018,6.00 AM
560,Chennai,Robbery,Knife,Female,Male,Yes,24-01-2018,7.00 AM
561,Mumbai,Murder,None,Female,Female,Yes,24-01-2018,8.00 AM
562,Mumbai,Theft,Other,Female,Unknown,Yes,24-01-2018,9.00 AM
563,Kolkata,Robbery,Other,Male,Unknown,Yes,24-01-2018,10.00 AM
564,Chennai,Fraud,None,Male,Female,Yes,24-01-2018,11.00 AM
565,Chennai,Murder,None,Female,Female,Yes,24-01-2018,12.00 PM
566,Chennai,Fraud,Gun,Male,Male,Yes,24-01-2018,1.00 PM
567,Bengaluru,Fraud,Knife,Male,Unknown,Yes,24-01-2018,2.00 PM
568,Kolkata,Robbery,Other,Male,Female,No,24-01-2018,3.00 PM
569,Chennai,Fraud,Other,Female,Female,No,24-01-2018,4.00 PM
570,Bengaluru,Theft,Knife,Male,Unknown,No,24-01-2018,5.00 PM
571,Delhi,Fraud,Other,Male,Unknown,No,24-01-2018,6.00 PM
572,Delhi,Robbery,Other,Female,Unknown,Yes,24-01-2018,7.00 PM
573,Bengaluru,Fraud,None,Female,Male,No,24-01-2018,8.00 PM
574,Bengaluru,Murder,Other,Male,Female,Yes,24-01-2018,9.00 PM
575,Kolkata,Murder,Other,Male,Male,No,24-01-2018,10.00 PM
576,Kolkata,Murder,Other,Female,Unknown,Yes,24-01-2018,11.00 PM
577,Delhi,Assault,Knife,Female,Unknown,No,25-01-2018,12.00 AM
578,Chennai,Murder,Gun,Male,Female,No,25-01-2018,1.00 AM
579,Delhi,Murder,None,Male,Male,No,25-01-2018,2.00 AM
580,Chennai,Assault,Gun,Female,Male,Yes,25-01-2018,3.00 AM
581,Chennai,Murder,Other,Male,Male,No,25-01-2018,4.00 AM
582,Kolkata,Robbery,Other,Female,Unknown,No,25-01-2018,5.00 AM
583,Mumbai,Murder,Other,Female,Female,No,25-01-2018,6.00 AM
584,Mumbai,Murder,Gun,Female,Male,No,25-01-2018,7.00 AM
585,Bengaluru,Assault,Knife,Male,Unknown,No,25-01-2018,8.00 AM
586,Kolkata,Robbery,Knife,Male,Unknown,Yes,25-01-2018,9.00 AM
587,Chennai,Fraud,None,Female,Male,Yes,25-01-2018,10.00 AM
588,Mumbai,Theft,Gun,Female,Female,No,25-01-2018,11.00 AM
589,Chennai,Robbery,Knife,Female,Female,Yes,25-01-2018,12.00 PM
590,Mumbai,Fraud,None,Female,Male,No,25-01-2018,1.00 PM
591,Mumbai,Robbery,Other,Male,Unknown,No,25-01-2018,2.00 PM
592,Mumbai,Fraud,Other,Female,Unknown,No,25-01-2018,3.00 PM
593,Kolkata,Fraud,None,Female,Male,No,25-01-2018,4.00 PM
594,Delhi,Robbery,Knife,Female,Unknown,Yes,25-01-2018,5.00 PM
595,Chennai,Assault,Gun,Male,Unknown,No,25-01-2018,6.00 PM
596,Kolkata,Robbery,None,Female,Male,No,25-01-2018,7.00 PM
597,Kolkata,Robbery,Knife,Female,Unknown,Yes,25-01-2018,8.00 PM
598,Kolkata,Fraud,None,Female,Male,No,25-01-2018,9.00 PM
599,Kolkata,Theft,Knife,Female,Male,No,25-01-2018,10.00 PM
600,Kolkata,Fraud,Other,Female,Male,Yes,25-01-2018,11.00 PM
601,Bengaluru,Murder,None,Male,Unknown,Yes,26-01-2018,12.00 AM
602,Chennai,Robbery,Gun,Male,Male,No,26-01-2018,1.00 AM
603,Kolkata,Robbery,None,Male,Unknown,No,26-01-2018,2.00 AM
604,Chennai,Assault,Other,Female,Male,No,26-01-2018,3.00 AM
605,Bengaluru,Fraud,Other,Female,Female,Yes,26-01-2018,4.00 AM
606,Bengaluru,Assault,Knife,Male,Unknown,No,26-01-2018,5.00 AM
607,Chennai,Robbery,Other,Female,Unknown,No,26-01-2018,6.00 AM
608,Mumbai,Fraud,Knife,Male,Unknown,No,26-01-2018,7.00 AM
609,Delhi,Fraud,Other,Female,Female,No,26-01-2018,8.00 AM
610,Mumbai,Murder,Knife,Male,Male,Yes,26-01-2018,9.00 AM
611,Mumbai,Murder,Gun,Male,Female,Yes,26-01-2018,10.00 AM
612,Mumbai,Theft,Knife,Female,Male,No,26-01-2018,11.00 AM
613,Kolkata,Murder,Knife,Female,Male,Yes,26-01-2018,12.00 PM
614,Bengaluru,Fraud,Gun,Male,Male,No,26-01-2018,1.00 PM
615,Mumbai,Murder,Knife,Male,Male,Yes,26-01-2018,2.00 PM
616,Bengaluru,Theft,Knife,Female,Male,Yes,26-01-2018,3.00 PM
617,Chennai,Robbery,Gun,Male,Female,Yes,26-01-2018,4.00 PM
618,Delhi,Murder,Other,Female,Unknown,No,26-01-2018,5.00 PM
619,Chennai,Fraud,None,Male,Female,No,26-01-2018,6.00 PM
620,Chennai,Robbery,Knife,Female,Unknown,Yes,26-01-2018,7.00 PM
621,Kolkata,Fraud,Other,Female,Unknown,No,26-01-2018,8.00 PM
622,Delhi,Robbery,None,Female,Unknown,Yes,26-01-2018,9.00 PM
623,Chennai,Fraud,Gun,Male,Female,No,26-01-2018,10.00 PM
624,Chennai,Murder,Knife,Female,Male,Yes,26-01-2018,11.00 PM
625,Delhi,Murder,Knife,Female,Male,Yes,27-01-2018,12.00 AM
626,Delhi,Theft,Gun,Female,Unknown,No,27-01-2018,1.00 AM
627,Chennai,Robbery,Knife,Male,Male,No,27-01-2018,2.00 AM
628,Delhi,Theft,None,Female,Male,Yes,27-01-2018,3.00 AM
629,Chennai,Assault,None,Female,Female,No,27-01-2018,4.00 AM
630,Chennai,Murder,Gun,Female,Male,Yes,27-01-2018,5.00 AM
631,Kolkata,Robbery,Knife,Female,Male,Yes,27-01-2018,6.00 AM
632,Mumbai,Theft,Other,Female,Female,No,27-01-2018,7.00 AM
633,Chennai,Theft,Knife,Male,Male,No,27-01-2018,8.00 AM
634,Bengaluru,Assault,Gun,Female,Unknown,No,27-01-2018,9.00 AM
635,Mumbai,Theft,Other,Female,Female,No,27-01-2018,10.00 AM
636,Mumbai,Fraud,None,Male,Male,Yes,27-01-2018,11.00 AM
637,Mumbai,Murder,None,Male,Male,Yes,27-01-2018,12.00 PM
638,Kolkata,Theft,Other,Male,Female,Yes,27-01-2018,1.00 PM
639,Chennai,Theft,Other,Male,Unknown,No,27-01-2018,2.00 PM
640,Kolkata,Assault,Gun,Female,Female,No,27-01-2018,3.00 PM
641,Chennai,Fraud,Knife,Male,Unknown,Yes,27-01-2018,4.00 PM
642,Kolkata,Theft,None,Female,Female,No,27-01-2018,5.00 PM
643,Kolkata,Murder,Knife,Male,Male,No,27-01-2018,6.00 PM
644,Bengaluru,Murder,None,Male,Female,No,27-01-2018,7.00 PM
645,Kolkata,Theft,Knife,Female,Female,Yes,27-01-2018,8.00 PM
646,Delhi,Fraud,None,Male,Unknown,Yes,27-01-2018,9.00 PM
647,Bengaluru,Murder,Knife,Male,Female,No,27-01-2018,10.00 PM
648,Kolkata,Murder,Gun,Female,Unknown,Yes,27-01-2018,11.00 PM
649,Mumbai,Fraud,None,Male,Female,Yes,28-01-2018,12.00 AM
650,Delhi,Fraud,Gun,Male,Male,Yes,28-01-2018,1.00 AM
651,Delhi,Theft,None,Male,Female,Yes,28-01-2018,2.00 AM
652,Delhi,Robbery,None,Female,Male,Yes,28-01-2018,3.00 AM
653,Bengaluru,Assault,None,Female,Unknown,No,28-01-2018,4.00 AM
654,Kolkata,Robbery,Knife,Female,Unknown,Yes,28-01-2018,5.00 AM
655,Kolkata,Robbery,None,Female,Unknown,No,28-01-2018,6.00 AM
656,Mumbai,Murder,Gun,Female,Unknown,No,28-01-2018,7.00 AM
657,Mumbai,Fraud,Knife,Male,Female,Yes,28-01-2018,8.00 AM
658,Delhi,Murder,Knife,Female,Female,Yes,28-01-2018,9.00 AM
659,Mumbai,Assault,None,Male,Female,Yes,28-01-2018,10.00 AM
660,Bengaluru,Theft,Other,Female,Male,Yes,28-01-2018,11.00 AM
661,Kolkata,Assault,Knife,Male,Female,No,28-01-2018,12.00 PM
662,Delhi,Murder,None,Female,Male,No,28-01-2018,1.00 PM
663,Mumbai,Murder,Gun,Female,Male,No,28-01-2018,2.00 PM
664,Bengaluru,Murder,Other,Male,Female,Yes,28-01-2018,3.00 PM
665,Bengaluru,Murder,Knife,Male,Male,No,28-01-2018,4.00 PM
666,Mumbai,Robbery,Other,Male,Unknown,No,28-01-2018,5.00 PM
667,Kolkata,Theft,Knife,Male,Female,Yes,28-01-2018,6.00 PM
668,Mumbai,Robbery,Other,Female,Female,Yes,28-01-2018,7.00 PM
669,Delhi,Murder,Other,Male,Male,Yes,28-01-2018,8.00 PM
670,Mumbai,Fraud,Gun,Male,Female,No,28-01-2018,9.00 PM
671,Bengaluru,Robbery,Other,Female,Female,Yes,28-01-2018,10.00 PM
672,Mumbai,Murder,Gun,Male,Male,No,28-01-2018,11.00 PM
673,Kolkata,Murder,None,Male,Female,Yes,29-01-2018,12.00 AM
674,Chennai,Theft,Knife,Male,Female,No,29-01-2018,1.00 AM
675,Mumbai,Assault,Gun,Female,Female,No,29-01-2018,2.00 AM
676,Kolkata,Robbery,Knife,Male,Male,Yes,29-01-2018,3.00 AM
677,Kolkata,Robbery,Gun,Female,Female,No,29-01-2018,4.00 AM
678,Bengaluru,Robbery,Knife,Male,Female,Yes,29-01-2018,5.00 AM
679,Kolkata,Murder,Gun,Female,Female,Yes,29-01-2018,6.00 AM
680,Kolkata,Theft,Knife,Female,Unknown,Yes,29-01-2018,7.00 AM
681,Kolkata,Murder,None,Male,Female,No,29-01-2018,8.00 AM
682,Kolkata,Murder,Knife,Male,Male,No,29-01-2018,9.00 AM
683,Delhi,Fraud,None,Male,Unknown,No,29-01-2018,10.00 AM
684,Delhi,Theft,None,Male,Male,Yes,29-01-2018,11.00 AM
685,Bengaluru,Robbery,None,Male,Female,No,29-01-2018,12.00 PM
686,Mumbai,Assault,Other,Male,Female,No,29-01-2018,1.00 PM
687,Kolkata,Robbery,Knife,Female,Female,Yes,29-01-2018,2.00 PM
688,Mumbai,Murder,Other,Female,Unknown,Yes,29-01-2018,3.00 PM
689,Mumbai,Theft,Other,Male,Female,Yes,29-01-2018,4.00 PM
690,Bengaluru,Theft,Knife,Female,Male,Yes,29-01-2018,5.00 PM
691,Kolkata,Theft,None,Male,Unknown,Yes,29-01-2018,6.00 PM
692,Kolkata,Fraud,Other,Male,Male,Yes,29-01-2018,7.00 PM
693,Chennai,Robbery,Other,Female,Male,Yes,29-01-2018,8.00 PM
694,Mumbai,Fraud,Gun,Male,Male,No,29-01-2018,9.00 PM
695,Mumbai,Assault,Knife,Female,Male,Yes,29-01-2018,10.00 PM
696,Delhi,Murder,Other,Male,Male,Yes,29-01-2018,11.00 PM
697,Chennai,Fraud,Knife,Female,Female,Yes,30-01-2018,12.00 AM
698,Delhi,Fraud,Knife,Male,Male,Yes,30-01-2018,1.00 AM
699,Delhi,Murder,Other,Female,Male,Yes,30-01-2018,2.00 AM
700,Delhi,Theft,Knife,Female,Female,No,30-01-2018,3.00 AM
701,Bengaluru,Murder,None,Male,Unknown,Yes,30-01-2018,4.00 AM
702,Bengaluru,Robbery,Other,Male,Female,No,30-01-2018,5.00 AM
703,Delhi,Murder,Other,Female,Unknown,No,30-01-2018,6.00 AM
704,Chennai,Theft,Other,Male,Male,Yes,30-01-2018,7.00 AM
705,Mumbai,Murder,Gun,Male,Female,Yes,30-01-2018,8.00 AM
706,Chennai,Fraud,Gun,Male,Unknown,Yes,30-01-2018,9.00 AM
707,Kolkata,Assault,Gun,Male,Unknown,No,30-01-2018,10.00 AM
708,Bengaluru,Fraud,Gun,Male,Female,Yes,30-01-2018,11.00 AM
709,Mumbai,Assault,Other,Male,Female,No,30-01-2018,12.00 PM
710,Mumbai,Murder,None,Female,Female,No,30-01-2018,1.00 PM
